run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
140,136,84,84,PAYMENT,0,0,0
140,136,78,78,PAYMENT,0,0,0
140,132,96,96,NEW_ORDER,0,0,0
140,137,117,117,NEW_ORDER,0,0,0
140,137,113,113,PAYMENT,0,0,0
140,137,101,101,PAYMENT,0,0,0
140,137,115,115,NEW_ORDER,0,0,0
140,138,116,116,NEW_ORDER,0,0,0
140,123,101,101,PAYMENT,0,0,0
140,141,116,116,NEW_ORDER,0,0,0
140,141,110,110,NEW_ORDER,0,0,0
140,141,18,18,NEW_ORDER,0,0,0
140,141,22,22,PAYMENT,0,0,0
140,143,122,122,NEW_ORDER,0,0,0
140,143,123,123,STOCK_LEVEL,0,0,0
140,143,123,123,PAYMENT,0,0,0
140,144,108,108,NEW_ORDER,0,0,0
140,144,0,0,DELIVERY,0,0,0
140,145,24,24,ORDER_STATUS,0,0,0
140,145,95,95,NEW_ORDER,0,0,0
140,145,102,102,NEW_ORDER,0,0,0
140,145,124,124,NEW_ORDER,0,0,0
140,146,120,120,NEW_ORDER,0,0,0
140,147,20,20,NEW_ORDER,1,0,0
140,149,32,32,NEW_ORDER,0,0,0
140,141,121,121,NEW_ORDER,0,0,0
140,141,121,121,NEW_ORDER,0,0,0
140,149,129,129,NEW_ORDER,0,0,0
140,150,114,114,PAYMENT,0,0,0
140,151,24,24,PAYMENT,0,0,0
140,151,101,101,PAYMENT,0,0,0
140,152,132,132,PAYMENT,0,0,0
140,138,106,106,PAYMENT,0,0,0
140,152,118,118,PAYMENT,0,0,0
140,152,31,31,PAYMENT,0,0,0
140,150,103,103,PAYMENT,0,0,0
140,152,102,102,PAYMENT,0,0,0
140,153,121,121,NEW_ORDER,0,0,0
140,153,33,33,PAYMENT,0,0,0
140,153,0,0,DELIVERY,0,0,0
140,153,34,34,NEW_ORDER,0,0,0
140,153,124,124,PAYMENT,0,0,0
140,153,117,117,NEW_ORDER,0,0,0
140,153,110,110,PAYMENT,0,0,0
140,153,131,131,NEW_ORDER,0,0,0
140,154,36,36,ORDER_STATUS,0,0,0
140,155,87,87,NEW_ORDER,0,0,0
140,155,133,133,NEW_ORDER,0,0,0
140,155,120,120,PAYMENT,0,0,0
140,155,0,0,DELIVERY,0,0,0
140,156,98,98,DELIVERY_BG,0,0,0
140,157,27,27,NEW_ORDER,0,0,0
140,157,35,35,NEW_ORDER,0,0,0
140,157,0,0,DELIVERY,0,0,0
140,157,29,29,NEW_ORDER,0,0,0
140,158,27,27,NEW_ORDER,0,0,0
140,159,109,109,NEW_ORDER,0,0,0
140,160,25,25,PAYMENT,0,0,0
140,161,135,135,NEW_ORDER,0,0,0
140,161,135,135,NEW_ORDER,0,0,0
140,161,114,114,PAYMENT,0,0,0
140,162,30,30,PAYMENT,0,0,0
140,164,11,11,PAYMENT,0,0,0
140,164,17,17,ORDER_STATUS,0,0,0
140,166,30,30,PAYMENT,0,0,0
140,167,15,15,PAYMENT,0,0,0
140,168,123,123,PAYMENT,0,0,0
140,168,28,28,PAYMENT,0,0,0
140,169,43,43,NEW_ORDER,0,0,0
140,170,134,134,NEW_ORDER,0,0,0
140,171,22,22,ORDER_STATUS,0,0,0
140,172,140,140,NEW_ORDER,0,0,0
140,172,36,36,PAYMENT,0,0,0
140,172,34,34,ORDER_STATUS,0,0,0
140,173,28,28,PAYMENT,0,0,0
140,173,27,27,NEW_ORDER,0,0,0
140,173,31,31,PAYMENT,0,0,0
140,174,116,116,PAYMENT,0,0,0
140,175,23,23,PAYMENT,0,0,0
140,175,35,35,PAYMENT,0,0,0
140,175,52,52,NEW_ORDER,0,0,0
140,176,23,23,NEW_ORDER,0,0,0
140,176,30,30,NEW_ORDER,0,0,0
140,177,43,43,PAYMENT,0,0,0
140,177,157,152,DELIVERY_BG,0,0,0
140,177,148,148,NEW_ORDER,0,0,0
140,178,39,39,NEW_ORDER,0,0,0
140,173,38,38,PAYMENT,0,0,0
140,173,142,142,NEW_ORDER,0,0,0
140,178,43,43,PAYMENT,0,0,0
140,179,121,121,NEW_ORDER,0,0,0
140,179,47,47,NEW_ORDER,0,0,0
140,180,136,136,NEW_ORDER,0,0,0
140,181,130,130,NEW_ORDER,0,0,0
140,181,32,32,PAYMENT,0,0,0
140,181,40,40,ORDER_STATUS,0,0,0
140,182,31,31,NEW_ORDER,0,0,0
140,183,65,65,NEW_ORDER,0,0,0
140,183,161,161,PAYMENT,0,0,0
140,184,41,41,NEW_ORDER,0,0,0
140,184,132,132,PAYMENT,0,0,0
140,186,39,39,PAYMENT,0,0,0
140,186,52,52,NEW_ORDER,0,0,0
140,186,67,67,NEW_ORDER,0,0,0
140,186,52,52,PAYMENT,0,0,0
140,187,75,75,NEW_ORDER,0,0,0
140,187,35,35,NEW_ORDER,0,0,0
140,187,167,167,NEW_ORDER,0,0,0
140,187,0,0,DELIVERY,0,0,0
140,188,20,20,PAYMENT,0,0,0
140,188,33,33,NEW_ORDER,0,0,0
140,188,34,34,PAYMENT,0,0,0
140,189,29,29,PAYMENT,0,0,0
140,189,21,21,PAYMENT,0,0,0
140,190,71,71,NEW_ORDER,0,0,0
140,190,32,32,ORDER_STATUS,0,0,0
140,191,162,162,PAYMENT,0,0,0
140,192,171,171,NEW_ORDER,0,0,0
140,193,62,62,PAYMENT,0,0,0
140,193,41,41,PAYMENT,0,0,0
140,193,66,66,NEW_ORDER,0,0,0
140,194,75,75,NEW_ORDER,0,0,0
140,194,42,42,NEW_ORDER,0,0,0
140,194,39,39,NEW_ORDER,0,0,0
140,195,1,1,DELIVERY,0,0,0
140,196,18,18,ORDER_STATUS,0,0,0
140,196,56,56,NEW_ORDER,0,0,0
140,197,10,10,PAYMENT,0,0,0
140,199,76,76,NEW_ORDER,0,0,0
140,200,27,27,NEW_ORDER,0,0,0
140,200,22,22,NEW_ORDER,0,0,0
140,200,14,14,NEW_ORDER,0,0,0
140,200,48,48,NEW_ORDER,0,0,0
140,200,55,55,ORDER_STATUS,0,0,0
140,202,20,20,NEW_ORDER,0,0,0
140,202,174,174,STOCK_LEVEL,0,0,0
140,202,59,59,NEW_ORDER,0,0,0
140,202,70,69,DELIVERY_BG,0,0,0
140,203,47,47,NEW_ORDER,0,0,0
140,203,45,45,PAYMENT,0,0,0
140,204,37,37,PAYMENT,0,0,0
140,205,26,26,NEW_ORDER,0,0,0
140,209,75,75,STOCK_LEVEL,0,0,0
140,211,30,30,PAYMENT,0,0,0
140,211,159,159,NEW_ORDER,0,0,0
140,211,36,36,PAYMENT,0,0,0
140,211,22,22,NEW_ORDER,0,0,0
140,211,38,38,NEW_ORDER,0,0,0
140,211,33,33,NEW_ORDER,0,0,0
140,211,82,82,NEW_ORDER,1,0,0
140,211,27,27,NEW_ORDER,0,0,0
140,211,64,64,NEW_ORDER,0,0,0
140,212,28,28,PAYMENT,0,0,0
140,212,48,48,PAYMENT,0,0,0
140,212,35,35,PAYMENT,0,0,0
140,212,192,192,NEW_ORDER,0,0,0
140,212,59,59,STOCK_LEVEL,0,0,0
140,212,33,33,PAYMENT,0,0,0
140,212,168,168,PAYMENT,0,0,0
140,212,58,58,PAYMENT,0,0,0
140,213,41,41,PAYMENT,0,0,0
140,214,81,81,DELIVERY_BG,0,0,0
140,214,16,16,PAYMENT,0,0,0
140,214,165,165,NEW_ORDER,0,0,0
140,214,64,64,NEW_ORDER,0,0,0
140,214,86,86,NEW_ORDER,0,0,0
140,214,38,38,NEW_ORDER,0,0,0
140,214,156,156,NEW_ORDER,0,0,0
140,214,28,28,PAYMENT,0,0,0
140,214,32,32,PAYMENT,0,0,0
140,215,93,93,NEW_ORDER,0,0,0
140,215,29,29,NEW_ORDER,0,0,0
140,215,164,164,NEW_ORDER,0,0,0
140,215,195,195,NEW_ORDER,0,0,0
140,215,0,0,DELIVERY,0,0,0
140,215,64,64,NEW_ORDER,0,0,0
140,215,23,23,NEW_ORDER,1,0,0
140,216,172,172,PAYMENT,0,0,0
140,217,56,56,PAYMENT,0,0,0
140,217,68,68,NEW_ORDER,0,0,0
140,219,102,102,NEW_ORDER,0,0,0
140,220,59,59,STOCK_LEVEL,0,0,0
140,221,196,196,NEW_ORDER,0,0,0
140,221,86,86,NEW_ORDER,0,0,0
140,221,48,48,PAYMENT,0,0,0
140,222,29,29,NEW_ORDER,0,0,0
140,223,30,30,NEW_ORDER,0,0,0
140,223,102,95,DELIVERY_BG,0,0,0
140,223,189,189,NEW_ORDER,0,0,0
140,223,29,29,PAYMENT,0,0,0
140,223,97,97,NEW_ORDER,0,0,0
140,223,35,35,NEW_ORDER,0,0,0
140,224,50,50,NEW_ORDER,0,0,0
140,224,33,33,PAYMENT,0,0,0
140,224,106,106,PAYMENT,0,0,0
140,225,188,188,NEW_ORDER,0,0,0
140,225,25,25,NEW_ORDER,0,0,0
140,226,23,23,PAYMENT,0,0,0
140,226,104,104,NEW_ORDER,0,0,0
140,227,34,34,NEW_ORDER,0,0,0
140,227,26,26,PAYMENT,0,0,0
140,227,43,43,NEW_ORDER,0,0,0
140,228,76,76,NEW_ORDER,0,0,0
140,228,0,0,DELIVERY,0,0,0
140,228,81,81,STOCK_LEVEL,0,0,0
140,228,33,33,PAYMENT,0,0,0
140,229,78,78,NEW_ORDER,0,0,0
140,229,14,14,NEW_ORDER,0,0,0
140,229,112,112,NEW_ORDER,0,0,0
140,230,56,56,PAYMENT,0,0,0
140,230,26,26,NEW_ORDER,0,0,0
140,230,210,210,NEW_ORDER,0,0,0
140,230,80,80,PAYMENT,0,0,0
140,231,0,0,DELIVERY,0,0,0
140,231,43,43,PAYMENT,0,0,0
140,231,74,74,PAYMENT,0,0,0
140,233,33,33,NEW_ORDER,0,0,0
140,234,19,19,PAYMENT,0,0,0
140,234,56,56,NEW_ORDER,0,0,0
140,235,21,21,NEW_ORDER,0,0,0
140,235,59,59,NEW_ORDER,0,0,0
140,235,60,60,NEW_ORDER,0,0,0
140,236,48,48,PAYMENT,0,0,0
140,237,68,68,NEW_ORDER,0,0,0
140,237,13,13,PAYMENT,0,0,0
140,238,36,36,NEW_ORDER,0,0,0
140,239,85,85,NEW_ORDER,0,0,0
140,239,99,99,PAYMENT,0,0,0
140,239,27,27,NEW_ORDER,0,0,0
140,240,51,51,PAYMENT,0,0,0
140,240,123,123,PAYMENT,0,0,0
140,240,13,13,PAYMENT,0,0,0
140,240,10,10,PAYMENT,0,0,0
140,240,29,29,NEW_ORDER,0,0,0
140,240,29,29,PAYMENT,0,0,0
140,241,16,16,PAYMENT,0,0,0
140,242,62,62,PAYMENT,0,0,0
140,244,82,82,STOCK_LEVEL,0,0,0
140,244,32,32,PAYMENT,0,0,0
140,244,33,33,PAYMENT,0,0,0
140,244,33,33,NEW_ORDER,0,0,0
140,244,100,100,DELIVERY_BG,0,0,0
140,244,33,33,NEW_ORDER,0,0,0
140,244,15,15,NEW_ORDER,0,0,0
140,244,32,32,PAYMENT,0,0,0
140,244,87,87,DELIVERY_BG,0,0,0
140,244,60,60,PAYMENT,0,0,0
140,244,20,20,NEW_ORDER,0,0,0
140,245,0,0,DELIVERY,0,0,0
140,245,16,16,NEW_ORDER,0,0,0
140,245,81,81,NEW_ORDER,0,0,0
140,245,18,18,NEW_ORDER,0,0,0
140,241,38,38,NEW_ORDER,0,0,0
140,247,72,72,NEW_ORDER,0,0,0
140,239,122,122,PAYMENT,0,0,0
140,247,69,69,STOCK_LEVEL,0,0,0
140,248,188,188,PAYMENT,0,0,0
140,248,36,36,PAYMENT,0,0,0
140,249,35,35,NEW_ORDER,0,0,0
140,249,15,15,NEW_ORDER,0,0,0
140,249,38,38,NEW_ORDER,0,0,0
140,249,9,9,PAYMENT,0,0,0
140,249,77,77,STOCK_LEVEL,0,0,0
140,250,20,20,NEW_ORDER,0,0,0
140,250,30,30,NEW_ORDER,0,0,0
140,250,35,35,ORDER_STATUS,0,0,0
140,250,22,22,PAYMENT,0,0,0
140,251,28,28,NEW_ORDER,0,0,0
140,252,75,75,NEW_ORDER,0,0,0
140,252,50,50,PAYMENT,0,0,0
140,252,15,15,PAYMENT,0,0,0
140,253,11,11,PAYMENT,0,0,0
140,253,92,92,STOCK_LEVEL,0,0,0
140,253,17,17,PAYMENT,0,0,0
140,253,195,195,PAYMENT,0,0,0
140,253,53,53,PAYMENT,0,0,0
140,254,40,40,PAYMENT,0,0,0
140,255,24,24,PAYMENT,0,0,0
140,255,24,24,PAYMENT,0,0,0
140,255,29,29,NEW_ORDER,0,0,0
140,255,34,34,NEW_ORDER,0,0,0
140,256,60,60,PAYMENT,0,0,0
140,256,44,44,PAYMENT,0,0,0
140,257,20,20,PAYMENT,0,0,0
140,257,55,55,PAYMENT,0,0,0
140,248,95,95,DELIVERY_BG,0,0,0
140,258,88,88,STOCK_LEVEL,0,0,0
140,258,46,46,NEW_ORDER,0,0,0
140,254,13,13,PAYMENT,0,0,0
140,260,15,15,PAYMENT,0,0,0
140,260,34,34,NEW_ORDER,0,0,0
140,260,45,45,NEW_ORDER,0,0,0
140,260,21,21,PAYMENT,0,0,0
140,260,37,37,NEW_ORDER,0,0,0
140,261,33,33,NEW_ORDER,0,0,0
140,261,65,65,PAYMENT,0,0,0
140,261,101,101,PAYMENT,0,0,0
140,262,17,17,PAYMENT,0,0,0
140,262,33,33,NEW_ORDER,0,0,0
140,262,12,12,PAYMENT,0,0,0
140,262,0,0,DELIVERY,0,0,0
140,262,68,67,DELIVERY_BG,0,0,0
140,263,48,48,NEW_ORDER,0,0,0
140,263,39,39,PAYMENT,0,0,0
140,263,39,39,PAYMENT,0,0,0
140,264,29,29,NEW_ORDER,0,0,0
140,264,24,24,PAYMENT,0,0,0
140,265,54,54,PAYMENT,0,0,0
140,266,22,22,PAYMENT,0,0,0
140,267,68,68,STOCK_LEVEL,0,0,0
140,268,81,81,PAYMENT,0,0,0
140,268,19,19,ORDER_STATUS,0,0,0
140,269,46,46,PAYMENT,0,0,0
140,269,30,30,PAYMENT,0,0,0
140,269,46,46,PAYMENT,0,0,0
140,269,22,22,PAYMENT,0,0,0
140,270,20,20,PAYMENT,0,0,0
140,270,19,19,NEW_ORDER,0,0,0
140,270,21,21,ORDER_STATUS,0,0,0
140,271,58,58,PAYMENT,0,0,0
140,271,13,13,PAYMENT,0,0,0
140,271,16,16,NEW_ORDER,0,0,0
140,272,23,23,NEW_ORDER,0,0,0
140,272,45,45,PAYMENT,0,0,0
140,273,32,32,NEW_ORDER,0,0,0
140,273,130,130,PAYMENT,0,0,0
140,273,12,12,PAYMENT,0,0,0
140,273,59,59,STOCK_LEVEL,0,0,0
140,273,12,12,ORDER_STATUS,0,0,0
140,270,22,22,NEW_ORDER,0,0,0
140,274,10,10,PAYMENT,0,0,0
140,274,21,21,NEW_ORDER,0,0,0
140,274,26,26,NEW_ORDER,0,0,0
140,274,29,29,PAYMENT,0,0,0
140,274,0,0,DELIVERY,0,0,0
140,276,13,13,ORDER_STATUS,0,0,0
140,276,51,51,NEW_ORDER,0,0,0
140,276,62,62,STOCK_LEVEL,0,0,0
140,277,144,144,PAYMENT,0,0,0
140,277,23,23,NEW_ORDER,0,0,0
140,278,25,25,PAYMENT,0,0,0
140,278,23,23,PAYMENT,0,0,0
140,278,16,16,PAYMENT,0,0,0
140,278,34,34,NEW_ORDER,0,0,0
140,278,123,122,DELIVERY_BG,0,0,0
140,278,25,25,NEW_ORDER,0,0,0
140,276,0,0,DELIVERY,0,0,0
140,279,58,58,NEW_ORDER,0,0,0
140,278,38,38,PAYMENT,0,0,0
140,280,31,31,PAYMENT,0,0,0
140,280,63,63,PAYMENT,0,0,0
140,280,31,31,PAYMENT,0,0,0
140,280,65,65,NEW_ORDER,0,0,0
140,280,43,43,PAYMENT,0,0,0
140,281,252,252,PAYMENT,0,0,0
140,281,62,62,STOCK_LEVEL,0,0,0
140,281,19,19,PAYMENT,0,0,0
140,282,214,214,NEW_ORDER,0,0,0
140,282,21,21,PAYMENT,0,0,0
140,282,25,25,PAYMENT,0,0,0
140,282,68,68,STOCK_LEVEL,0,0,0
140,282,129,129,PAYMENT,0,0,0
140,282,71,71,NEW_ORDER,0,0,0
140,283,35,35,NEW_ORDER,0,0,0
140,283,50,50,NEW_ORDER,0,0,0
140,284,29,29,PAYMENT,0,0,0
140,284,98,98,PAYMENT,0,0,0
140,284,0,0,DELIVERY,0,0,0
140,284,12,12,ORDER_STATUS,0,0,0
140,285,37,37,NEW_ORDER,0,0,0
140,286,31,31,NEW_ORDER,0,0,0
140,286,99,98,DELIVERY_BG,0,0,0
140,287,29,29,PAYMENT,0,0,0
140,288,43,43,NEW_ORDER,0,0,0
140,288,14,14,PAYMENT,0,0,0
140,288,77,77,PAYMENT,0,0,0
140,288,54,54,PAYMENT,0,0,0
140,289,77,77,STOCK_LEVEL,0,0,0
140,289,10,10,PAYMENT,0,0,0
140,289,44,44,PAYMENT,0,0,0
140,290,21,21,PAYMENT,0,0,0
140,290,16,16,PAYMENT,0,0,0
140,290,10,10,PAYMENT,0,0,0
140,290,42,42,PAYMENT,0,0,0
140,290,40,40,NEW_ORDER,0,0,0
140,291,0,0,DELIVERY,0,0,0
140,291,19,19,NEW_ORDER,0,0,0
140,292,77,77,DELIVERY_BG,0,0,0
140,291,77,77,NEW_ORDER,0,0,0
140,290,100,100,PAYMENT,0,0,0
140,295,34,34,PAYMENT,0,0,0
140,295,12,12,PAYMENT,0,0,0
140,295,93,93,NEW_ORDER,0,0,0
140,296,13,13,PAYMENT,0,0,0
140,296,35,35,PAYMENT,0,0,0
140,296,26,26,NEW_ORDER,0,0,0
140,296,54,54,PAYMENT,0,0,0
140,296,30,30,PAYMENT,0,0,0
140,296,276,276,PAYMENT,0,0,0
140,297,16,16,NEW_ORDER,0,0,0
140,297,97,97,NEW_ORDER,0,0,0
140,297,19,19,NEW_ORDER,0,0,0
140,297,13,13,PAYMENT,0,0,0
140,298,89,89,PAYMENT,0,0,0
140,298,20,20,NEW_ORDER,0,0,0
140,298,247,247,PAYMENT,0,0,0
140,298,18,18,PAYMENT,0,0,0
140,298,76,76,PAYMENT,0,0,0
140,298,50,50,PAYMENT,0,0,0
140,299,15,15,ORDER_STATUS,0,0,0
140,299,30,30,NEW_ORDER,0,0,0
140,299,30,30,PAYMENT,0,0,0
140,299,37,37,NEW_ORDER,0,0,0
140,300,32,32,NEW_ORDER,0,0,0
140,300,27,27,NEW_ORDER,0,0,0
140,300,47,47,NEW_ORDER,0,0,0
140,300,0,0,DELIVERY,0,0,0
140,301,166,166,PAYMENT,0,0,0
140,302,63,63,NEW_ORDER,0,0,0
140,302,16,16,PAYMENT,0,0,0
140,302,21,21,NEW_ORDER,0,0,0
140,302,21,21,PAYMENT,0,0,0
140,303,23,23,PAYMENT,0,0,0
140,304,59,59,STOCK_LEVEL,0,0,0
140,305,74,74,DELIVERY_BG,0,0,0
140,306,15,15,PAYMENT,0,0,0
140,309,14,14,NEW_ORDER,0,0,0
140,309,13,13,NEW_ORDER,0,0,0
140,309,31,31,NEW_ORDER,0,0,0
140,310,35,35,NEW_ORDER,0,0,0
140,310,34,34,NEW_ORDER,0,0,0
140,310,70,70,STOCK_LEVEL,0,0,0
140,310,12,12,PAYMENT,0,0,0
140,288,20,20,NEW_ORDER,0,0,0
140,311,12,12,PAYMENT,0,0,0
140,311,83,83,DELIVERY_BG,0,0,0
140,311,33,33,NEW_ORDER,0,0,0
140,312,39,39,PAYMENT,0,0,0
140,312,35,35,NEW_ORDER,0,0,0
140,312,47,47,PAYMENT,0,0,0
140,313,50,50,PAYMENT,0,0,0
140,314,56,56,PAYMENT,0,0,0
140,315,57,57,STOCK_LEVEL,0,0,0
140,315,15,15,PAYMENT,0,0,0
140,316,36,36,ORDER_STATUS,0,0,0
140,318,29,29,ORDER_STATUS,0,0,0
140,319,52,52,ORDER_STATUS,0,0,0
140,320,24,24,PAYMENT,0,0,0
140,320,80,80,PAYMENT,0,0,0
140,320,24,24,PAYMENT,0,0,0
140,320,18,18,NEW_ORDER,0,0,0
140,320,20,20,NEW_ORDER,0,0,0
140,320,14,14,PAYMENT,0,0,0
140,320,44,44,PAYMENT,0,0,0
140,320,42,42,PAYMENT,0,0,0
140,320,34,34,NEW_ORDER,0,0,0
140,320,24,24,PAYMENT,0,0,0
140,320,47,47,PAYMENT,0,0,0
140,320,18,18,PAYMENT,0,0,0
140,320,25,25,NEW_ORDER,0,0,0
140,320,23,23,NEW_ORDER,0,0,0
140,321,29,29,NEW_ORDER,0,0,0
140,321,58,58,PAYMENT,0,0,0
140,321,24,24,ORDER_STATUS,0,0,0
140,321,32,32,PAYMENT,0,0,0
140,321,107,107,PAYMENT,0,0,0
140,321,31,31,PAYMENT,0,0,0
140,321,75,75,PAYMENT,0,0,0
140,321,25,25,NEW_ORDER,0,0,0
140,322,66,66,NEW_ORDER,0,0,0
140,322,14,14,NEW_ORDER,0,0,0
140,322,106,106,PAYMENT,0,0,0
140,301,10,10,PAYMENT,0,0,0
140,321,0,0,DELIVERY,0,0,0
140,324,50,50,NEW_ORDER,0,0,0
140,326,27,27,NEW_ORDER,0,0,0
140,326,24,24,NEW_ORDER,0,0,0
140,326,17,17,NEW_ORDER,0,0,0
140,326,28,28,NEW_ORDER,0,0,0
140,326,16,16,NEW_ORDER,0,0,0
140,326,42,42,NEW_ORDER,0,0,0
140,327,20,20,NEW_ORDER,0,0,0
140,326,31,31,NEW_ORDER,0,0,0
140,329,53,53,PAYMENT,0,0,0
140,329,30,30,PAYMENT,0,0,0
140,330,89,89,PAYMENT,0,0,0
140,330,28,28,NEW_ORDER,0,0,0
140,330,66,66,NEW_ORDER,0,0,0
140,330,44,44,PAYMENT,0,0,0
140,331,32,32,ORDER_STATUS,0,0,0
140,332,28,28,NEW_ORDER,0,0,0
140,332,11,11,PAYMENT,0,0,0
140,333,12,12,PAYMENT,0,0,0
140,333,12,12,PAYMENT,0,0,0
140,333,274,274,PAYMENT,0,0,0
140,333,76,76,PAYMENT,0,0,0
140,350,76,76,STOCK_LEVEL,0,0,0
140,350,68,68,STOCK_LEVEL,0,0,0
140,350,145,145,STOCK_LEVEL,0,0,0
140,350,38,38,ORDER_STATUS,0,0,0
140,351,67,67,STOCK_LEVEL,0,0,0
140,351,35,35,ORDER_STATUS,0,0,0
140,351,70,70,STOCK_LEVEL,0,0,0
140,352,28,28,PAYMENT,0,0,0
140,352,72,72,PAYMENT,0,0,0
140,352,65,65,NEW_ORDER,0,0,0
140,352,64,64,NEW_ORDER,0,0,0
140,352,30,30,NEW_ORDER,0,0,0
140,353,65,65,STOCK_LEVEL,0,0,0
140,353,80,80,STOCK_LEVEL,0,0,0
140,353,108,108,NEW_ORDER,0,0,0
140,353,55,55,NEW_ORDER,0,0,0
140,353,32,32,NEW_ORDER,0,0,0
140,354,70,63,DELIVERY_BG,0,0,0
140,354,44,44,PAYMENT,0,0,0
140,354,33,33,PAYMENT,0,0,0
140,355,3,3,PAYMENT,0,0,0
140,355,40,40,NEW_ORDER,0,0,0
140,355,42,42,NEW_ORDER,0,0,0
140,355,31,31,NEW_ORDER,0,0,0
140,355,43,43,ORDER_STATUS,0,0,0
140,355,76,76,STOCK_LEVEL,0,0,0
140,355,57,57,NEW_ORDER,0,0,0
140,356,45,45,PAYMENT,0,0,0
140,356,74,74,PAYMENT,0,0,0
140,357,140,140,PAYMENT,0,0,0
140,357,24,24,PAYMENT,0,0,0
140,358,105,105,NEW_ORDER,0,0,0
140,358,100,100,PAYMENT,0,0,0
140,358,51,51,NEW_ORDER,0,0,0
140,358,107,107,PAYMENT,0,0,0
140,358,60,60,PAYMENT,0,0,0
140,358,60,60,PAYMENT,0,0,0
140,359,48,48,NEW_ORDER,0,0,0
140,359,107,107,NEW_ORDER,0,0,0
140,359,38,38,PAYMENT,0,0,0
140,359,9,9,NEW_ORDER,0,0,0
140,360,10,10,NEW_ORDER,0,0,0
140,360,39,39,NEW_ORDER,0,0,0
140,360,65,65,PAYMENT,0,0,0
140,360,49,49,NEW_ORDER,0,0,0
140,360,48,48,NEW_ORDER,0,0,0
140,360,0,0,DELIVERY,0,0,0
140,359,0,0,DELIVERY,0,0,0
140,360,62,62,PAYMENT,0,0,0
140,361,10,10,PAYMENT,0,0,0
140,362,41,41,NEW_ORDER,0,0,0
140,362,11,11,NEW_ORDER,0,0,0
140,364,43,43,PAYMENT,0,0,0
140,364,76,76,PAYMENT,0,0,0
140,365,14,14,NEW_ORDER,0,0,0
140,365,44,44,NEW_ORDER,0,0,0
140,366,45,45,NEW_ORDER,0,0,0
140,366,175,175,NEW_ORDER,0,0,0
