run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
144,4091,16,16,PAYMENT,0,0,0
144,4093,59,59,STOCK_LEVEL,0,0,0
144,4096,2699,2699,STOCK_LEVEL,0,0,0
144,4096,292,292,STOCK_LEVEL,0,0,0
144,4097,27,27,NEW_ORDER,0,0,0
144,4099,38,38,NEW_ORDER,0,0,0
144,4100,36,36,NEW_ORDER,0,0,0
144,4107,2793,2793,STOCK_LEVEL,0,0,0
144,4108,31,31,PAYMENT,0,0,0
144,4108,15,15,PAYMENT,0,0,0
144,4108,7,7,PAYMENT,0,0,0
144,4108,31,31,NEW_ORDER,0,0,0
144,4109,45,45,NEW_ORDER,0,0,0
144,4111,40,40,NEW_ORDER,0,0,0
144,4111,803,803,DELIVERY_BG,0,0,0
144,4111,3,3,PAYMENT,0,0,0
144,4111,0,0,DELIVERY,0,0,0
144,4111,21,21,NEW_ORDER,0,0,0
144,4112,13,13,PAYMENT,0,0,0
144,4113,2,2,PAYMENT,0,0,0
144,4115,8,8,PAYMENT,0,0,0
144,4115,19,19,NEW_ORDER,0,0,0
144,4118,2510,2510,STOCK_LEVEL,0,0,0
144,4118,27,27,NEW_ORDER,0,0,0
144,4119,37,37,NEW_ORDER,0,0,0
144,4120,33,33,NEW_ORDER,0,0,0
144,4122,9,9,PAYMENT,0,0,0
144,4124,12,12,NEW_ORDER,0,0,0
144,4126,11,11,PAYMENT,0,0,0
144,4126,35,35,NEW_ORDER,0,0,0
144,4126,8,8,NEW_ORDER,0,0,0
144,4127,2570,2570,NEW_ORDER,0,0,0
144,4129,4110,4106,DELIVERY_BG,0,0,0
144,4129,2,2,PAYMENT,0,0,0
144,4129,10,10,PAYMENT,0,0,0
144,4130,34,34,NEW_ORDER,0,0,0
144,4130,22,22,NEW_ORDER,0,0,0
144,4134,4,4,PAYMENT,0,0,0
144,4134,10,10,PAYMENT,0,0,0
144,4134,23,23,NEW_ORDER,0,0,0
144,4135,9,9,PAYMENT,0,0,0
144,4137,7,7,PAYMENT,0,0,0
144,4139,21,21,NEW_ORDER,0,0,0
144,4141,3502,3502,STOCK_LEVEL,0,0,0
144,4142,8,8,PAYMENT,0,0,0
144,4148,51,51,PAYMENT,0,0,0
144,4149,41,41,PAYMENT,0,0,0
144,4150,21,21,NEW_ORDER,0,0,0
144,4151,25,25,ORDER_STATUS,0,0,0
144,4151,0,0,DELIVERY,0,0,0
144,4154,43,43,DELIVERY_BG,0,0,0
144,4155,46,46,NEW_ORDER,0,0,0
144,4156,7,7,PAYMENT,0,0,0
144,4158,10,10,PAYMENT,0,0,0
144,4165,9,9,PAYMENT,0,0,0
144,4167,16,16,PAYMENT,0,0,0
144,4169,39,39,NEW_ORDER,0,0,0
144,4169,0,0,DELIVERY,0,0,0
144,4170,50,50,NEW_ORDER,0,0,0
144,4170,62,62,PAYMENT,0,0,0
144,4173,1305,1305,NEW_ORDER,1,0,0
144,4179,53,53,NEW_ORDER,0,0,0
144,4179,57,57,NEW_ORDER,0,0,0
144,4179,6,6,PAYMENT,0,0,0
144,4179,44,44,NEW_ORDER,0,0,0
144,4179,0,0,DELIVERY,0,0,0
144,4180,10,10,PAYMENT,0,0,0
144,4185,20,20,NEW_ORDER,0,0,0
144,4185,1482,1482,PAYMENT,0,0,0
144,4186,52,52,NEW_ORDER,0,0,0
144,4190,36,36,NEW_ORDER,0,0,0
144,4191,57,57,PAYMENT,0,0,0
144,4191,24,24,NEW_ORDER,0,0,0
144,4191,1,1,PAYMENT,0,0,0
144,4193,13,13,PAYMENT,0,0,0
144,4193,8,8,PAYMENT,0,0,0
144,4193,2,2,PAYMENT,0,0,0
144,4194,65,65,NEW_ORDER,0,0,0
144,4194,0,0,DELIVERY,0,0,0
144,4197,723,723,PAYMENT,0,0,0
144,4197,39,39,NEW_ORDER,0,0,0
144,4198,57,57,NEW_ORDER,0,0,0
144,4200,7,7,PAYMENT,0,0,0
144,4205,26,26,PAYMENT,0,0,0
144,4208,96,96,NEW_ORDER,0,0,0
144,4212,15,15,PAYMENT,0,0,0
144,4212,7,7,PAYMENT,0,0,0
144,4213,58,58,PAYMENT,0,0,0
144,4216,65,65,DELIVERY_BG,0,0,0
144,4216,4,4,PAYMENT,0,0,0
144,4216,74,74,NEW_ORDER,0,0,0
144,4217,78,78,NEW_ORDER,0,0,0
144,4217,47,47,NEW_ORDER,0,0,0
144,4217,38,38,PAYMENT,0,0,0
144,4218,27,27,NEW_ORDER,0,0,0
144,4221,24,24,PAYMENT,0,0,0
144,4221,21,21,PAYMENT,0,0,0
144,4228,49,49,DELIVERY_BG,0,0,0
144,4228,43,43,NEW_ORDER,0,0,0
144,4230,32,32,NEW_ORDER,0,0,0
144,4233,64,64,DELIVERY_BG,0,0,0
144,4240,12,12,PAYMENT,0,0,0
144,4240,23,23,PAYMENT,0,0,0
144,4242,34,34,NEW_ORDER,0,0,0
144,4243,13,13,PAYMENT,0,0,0
144,4244,28,28,NEW_ORDER,0,0,0
144,4244,27,27,PAYMENT,0,0,0
144,4244,32,32,NEW_ORDER,0,0,0
144,4246,53,53,NEW_ORDER,0,0,0
144,4248,62,62,NEW_ORDER,0,0,0
144,4252,31,31,NEW_ORDER,0,0,0
144,4252,4,4,PAYMENT,0,0,0
144,4252,73,73,NEW_ORDER,0,0,0
144,4253,36,36,NEW_ORDER,0,0,0
144,4256,4,4,PAYMENT,0,0,0
144,4257,13,13,PAYMENT,0,0,0
144,4257,40,40,NEW_ORDER,0,0,0
144,4258,12,12,NEW_ORDER,0,0,0
144,4260,18,18,PAYMENT,0,0,0
144,4261,43,43,NEW_ORDER,0,0,0
144,4261,33,33,NEW_ORDER,0,0,0
144,4265,22,22,NEW_ORDER,0,0,0
144,4268,77,77,STOCK_LEVEL,0,0,0
144,4268,24,24,NEW_ORDER,0,0,0
144,4269,12,12,PAYMENT,0,0,0
144,4280,86,86,DELIVERY_BG,0,0,0
144,4285,64,64,PAYMENT,0,0,0
144,4285,45,45,NEW_ORDER,0,0,0
144,4288,95,95,STOCK_LEVEL,0,0,0
144,4297,81,81,NEW_ORDER,0,0,0
144,4297,12,12,PAYMENT,0,0,0
144,4303,59,59,NEW_ORDER,0,0,0
144,4303,35,35,NEW_ORDER,0,0,0
144,4307,55,55,NEW_ORDER,0,0,0
144,4308,48,48,PAYMENT,0,0,0
144,4313,45,45,NEW_ORDER,0,0,0
144,4315,54,54,NEW_ORDER,0,0,0
144,4315,7,7,PAYMENT,0,0,0
144,4315,63,63,NEW_ORDER,0,0,0
144,4315,59,59,PAYMENT,0,0,0
144,4315,75,75,NEW_ORDER,0,0,0
144,4315,50,50,NEW_ORDER,0,0,0
144,4315,62,62,NEW_ORDER,0,0,0
144,4316,1,1,PAYMENT,0,0,0
144,4316,13,13,NEW_ORDER,0,0,0
144,4317,20,20,ORDER_STATUS,0,0,0
144,4318,3,3,NEW_ORDER,0,0,0
144,4318,49,49,NEW_ORDER,0,0,0
144,4319,22,22,PAYMENT,0,0,0
144,4321,60,60,NEW_ORDER,0,0,0
144,4322,34,34,PAYMENT,0,0,0
144,4322,65,65,NEW_ORDER,0,0,0
144,4324,9,9,PAYMENT,0,0,0
144,4324,9,9,PAYMENT,0,0,0
144,4324,0,0,DELIVERY,0,0,0
144,4326,4,4,PAYMENT,0,0,0
144,4326,0,0,DELIVERY,0,0,0
144,4327,14,14,PAYMENT,0,0,0
144,4327,69,69,PAYMENT,0,0,0
144,4328,48,48,NEW_ORDER,0,0,0
144,4328,43,43,NEW_ORDER,0,0,0
144,4328,10,10,PAYMENT,0,0,0
144,4329,2,2,PAYMENT,0,0,0
144,4335,19,19,PAYMENT,0,0,0
144,4336,33,33,NEW_ORDER,0,0,0
144,4339,18,18,NEW_ORDER,0,0,0
144,4339,23,23,NEW_ORDER,0,0,0
144,4339,24,24,NEW_ORDER,0,0,0
144,4343,21,21,NEW_ORDER,0,0,0
144,4344,26,26,NEW_ORDER,0,0,0
144,4345,6,6,PAYMENT,0,0,0
144,4345,2,2,PAYMENT,0,0,0
144,4349,21,21,NEW_ORDER,0,0,0
144,4365,50,50,STOCK_LEVEL,0,0,0
144,4413,69,69,PAYMENT,0,0,0
144,4413,68,68,PAYMENT,0,0,0
144,4414,87,87,NEW_ORDER,0,0,0
144,4416,109,109,NEW_ORDER,1,0,0
144,4416,77,77,NEW_ORDER,0,0,0
144,4416,88,88,NEW_ORDER,0,0,0
144,4445,128,128,NEW_ORDER,0,0,0
144,4447,30,30,PAYMENT,0,0,0
144,4452,133,133,NEW_ORDER,0,0,0
144,4455,110,110,PAYMENT,0,0,0
144,4459,14,14,PAYMENT,0,0,0
144,4459,45,45,PAYMENT,0,0,0
144,4459,110,110,NEW_ORDER,0,0,0
144,4459,0,0,DELIVERY,0,0,0
144,4459,7,7,PAYMENT,0,0,0
144,4511,56,56,PAYMENT,0,0,0
144,4521,192,192,NEW_ORDER,0,0,0
144,4521,62,62,PAYMENT,0,0,0
144,4580,164,164,PAYMENT,0,0,0
144,4581,245,245,NEW_ORDER,0,0,0
144,4581,257,257,NEW_ORDER,0,0,0
144,4581,60,60,PAYMENT,0,0,0
144,4581,242,242,NEW_ORDER,0,0,0
144,4640,59,59,PAYMENT,0,0,0
144,4640,325,325,NEW_ORDER,0,0,0
144,4640,275,275,NEW_ORDER,0,0,0
144,4689,168,168,PAYMENT,0,0,0
144,4692,233,233,PAYMENT,0,0,0
144,4692,276,276,NEW_ORDER,0,0,0
144,4693,280,280,NEW_ORDER,0,0,0
144,4695,6,6,PAYMENT,0,0,0
144,4696,185,185,NEW_ORDER,0,0,0
144,4696,115,115,NEW_ORDER,0,0,0
144,4698,58,58,PAYMENT,0,0,0
144,4698,1167,1167,ORDER_STATUS,0,0,0
144,4698,239,239,NEW_ORDER,0,0,0
144,4699,286,286,NEW_ORDER,0,0,0
144,4708,127,127,NEW_ORDER,0,0,0
144,4708,15,15,PAYMENT,0,0,0
144,4710,14,14,PAYMENT,0,0,0
144,4711,13,13,PAYMENT,0,0,0
144,4711,0,0,DELIVERY,0,0,0
144,4715,75,75,NEW_ORDER,0,0,0
144,4717,9,9,PAYMENT,0,0,0
144,4717,25,25,NEW_ORDER,0,0,0
144,4717,0,0,PAYMENT,0,0,0
144,4718,8,8,NEW_ORDER,0,0,0
144,4720,140,140,NEW_ORDER,0,0,0
144,4726,18,18,PAYMENT,0,0,0
144,4727,29,29,PAYMENT,0,0,0
144,4728,32,32,NEW_ORDER,1,0,0
144,4729,1,1,PAYMENT,0,0,0
144,4729,30,30,NEW_ORDER,0,0,0
144,4731,39,39,NEW_ORDER,0,0,0
144,4737,8,8,PAYMENT,0,0,0
144,4740,42,42,NEW_ORDER,0,0,0
144,4741,26,26,NEW_ORDER,0,0,0
144,4743,25,25,NEW_ORDER,0,0,0
144,4743,12,12,PAYMENT,0,0,0
144,4745,28,28,NEW_ORDER,0,0,0
144,4747,27,27,NEW_ORDER,0,0,0
144,4748,5,5,NEW_ORDER,0,0,0
144,4750,21,21,NEW_ORDER,0,0,0
144,4750,23,23,PAYMENT,0,0,0
144,4756,29,29,NEW_ORDER,0,0,0
144,4756,45,45,DELIVERY_BG,0,0,0
144,4759,42,42,NEW_ORDER,0,0,0
144,4764,16,16,NEW_ORDER,0,0,0
144,4764,8,8,PAYMENT,0,0,0
144,4764,24,24,NEW_ORDER,0,0,0
144,4764,21,21,NEW_ORDER,0,0,0
144,4764,27,27,NEW_ORDER,0,0,0
144,4764,19,19,NEW_ORDER,0,0,0
144,4764,124,124,STOCK_LEVEL,0,0,0
144,4766,16,16,PAYMENT,0,0,0
144,4767,11,11,PAYMENT,0,0,0
144,4771,7,7,PAYMENT,0,0,0
144,4771,21,21,NEW_ORDER,0,0,0
144,4773,26,26,NEW_ORDER,0,0,0
144,4774,33,33,NEW_ORDER,0,0,0
144,4776,17,17,NEW_ORDER,0,0,0
144,4779,15,15,NEW_ORDER,0,0,0
144,4789,25,25,NEW_ORDER,0,0,0
144,4795,30,30,NEW_ORDER,0,0,0
144,4799,20,20,PAYMENT,0,0,0
144,4802,38,38,NEW_ORDER,0,0,0
144,4803,36,36,PAYMENT,0,0,0
144,4804,31,31,NEW_ORDER,0,0,0
144,4810,39,39,NEW_ORDER,0,0,0
144,4810,46,46,NEW_ORDER,0,0,0
144,4812,41,41,NEW_ORDER,0,0,0
144,4812,36,36,NEW_ORDER,1,0,0
144,4817,7,7,PAYMENT,0,0,0
144,4817,5,5,PAYMENT,0,0,0
144,4818,51,51,NEW_ORDER,0,0,0
144,4821,57,57,NEW_ORDER,0,0,0
144,4904,87,87,PAYMENT,0,0,0
144,4905,110,110,NEW_ORDER,0,0,0
144,4906,1,1,PAYMENT,0,0,0
144,4907,133,133,NEW_ORDER,0,0,0
144,4935,114,114,PAYMENT,0,0,0
144,4938,126,126,PAYMENT,0,0,0
144,4950,160,160,NEW_ORDER,0,0,0
144,4954,152,152,NEW_ORDER,0,0,0
144,4955,49,49,STOCK_LEVEL,0,0,0
144,4958,20,20,PAYMENT,0,0,0
144,4958,23,23,PAYMENT,0,0,0
144,4962,145,145,NEW_ORDER,0,0,0
144,4963,159,159,NEW_ORDER,0,0,0
144,4967,9,9,PAYMENT,0,0,0
144,4967,5,5,PAYMENT,0,0,0
144,4971,13,13,NEW_ORDER,0,0,0
144,4971,0,0,DELIVERY,0,0,0
144,4971,63,63,NEW_ORDER,0,0,0
144,4972,1,1,PAYMENT,0,0,0
144,4973,163,163,NEW_ORDER,0,0,0
144,4979,16,16,NEW_ORDER,0,0,0
144,4980,13,13,NEW_ORDER,0,0,0
144,4982,3,3,PAYMENT,0,0,0
144,4983,11,11,PAYMENT,0,0,0
144,4983,79,79,PAYMENT,0,0,0
144,4983,29,29,NEW_ORDER,0,0,0
144,4983,2164,2164,ORDER_STATUS,0,0,0
144,4983,10,10,PAYMENT,0,0,0
144,4983,0,0,PAYMENT,0,0,0
144,4991,173,173,PAYMENT,0,0,0
144,4992,42,42,NEW_ORDER,0,0,0
144,4995,12,12,PAYMENT,0,0,0
144,4996,4,4,PAYMENT,0,0,0
144,4997,1,1,PAYMENT,0,0,0
144,4997,0,0,PAYMENT,0,0,0
144,4998,31,31,NEW_ORDER,0,0,0
144,4998,0,0,DELIVERY,0,0,0
144,4999,17,17,PAYMENT,0,0,0
144,5001,4,4,PAYMENT,0,0,0
144,5004,49,49,STOCK_LEVEL,0,0,0
144,5008,17,17,NEW_ORDER,0,0,0
144,5012,4,4,PAYMENT,0,0,0
144,5012,13,13,PAYMENT,0,0,0
144,5012,29,29,NEW_ORDER,0,0,0
144,5012,31,31,NEW_ORDER,0,0,0
144,5012,0,0,DELIVERY,0,0,0
144,5012,29,29,NEW_ORDER,0,0,0
144,5014,2,2,PAYMENT,0,0,0
144,5018,14,14,NEW_ORDER,0,0,0
144,5019,48,48,DELIVERY_BG,0,0,0
144,5022,39,39,NEW_ORDER,0,0,0
144,5026,14,14,NEW_ORDER,0,0,0
144,5026,14,14,NEW_ORDER,0,0,0
144,5028,2,2,PAYMENT,0,0,0
144,5028,2,2,PAYMENT,0,0,0
144,5033,5,5,PAYMENT,0,0,0
144,5033,0,0,DELIVERY,0,0,0
144,5034,12,12,NEW_ORDER,0,0,0
144,5036,24,24,NEW_ORDER,0,0,0
144,5036,22,22,PAYMENT,0,0,0
144,5036,18,18,NEW_ORDER,0,0,0
144,5036,0,0,DELIVERY,0,0,0
144,5037,3,3,PAYMENT,0,0,0
144,5037,25,25,DELIVERY_BG,0,0,0
144,5038,2,2,PAYMENT,0,0,0
144,5040,2,2,PAYMENT,0,0,0
144,5046,6,6,NEW_ORDER,0,0,0
144,5047,28,28,NEW_ORDER,0,0,0
144,5049,13,13,NEW_ORDER,0,0,0
144,5050,13,13,NEW_ORDER,0,0,0
144,5053,4,4,PAYMENT,0,0,0
144,5054,1,1,PAYMENT,0,0,0
144,5056,19,19,NEW_ORDER,0,0,0
144,5056,2,2,PAYMENT,0,0,0
144,5059,12,12,NEW_ORDER,0,0,0
144,5060,10,10,NEW_ORDER,0,0,0
144,5062,6,6,PAYMENT,0,0,0
144,5065,8,8,NEW_ORDER,0,0,0
144,5069,9,9,NEW_ORDER,0,0,0
144,5073,14,14,NEW_ORDER,0,0,0
144,5073,8,8,NEW_ORDER,0,0,0
144,5074,5,5,PAYMENT,0,0,0
144,5076,3,3,PAYMENT,0,0,0
144,5081,7,7,PAYMENT,0,0,0
144,5081,8,8,NEW_ORDER,0,0,0
144,5083,2,2,PAYMENT,0,0,0
144,5092,11,11,NEW_ORDER,0,0,0
144,5096,13,13,NEW_ORDER,0,0,0
144,5098,22,22,NEW_ORDER,0,0,0
144,5108,16,16,NEW_ORDER,0,0,0
144,5110,12,12,PAYMENT,0,0,0
144,5116,6,6,NEW_ORDER,0,0,0
144,5206,98,98,NEW_ORDER,0,0,0
144,5227,111,111,NEW_ORDER,0,0,0
144,5237,10,10,PAYMENT,0,0,0
144,5238,32,32,NEW_ORDER,0,0,0
144,5240,1,1,NEW_ORDER,0,0,0
144,5242,2,2,PAYMENT,0,0,0
144,5242,5,5,PAYMENT,0,0,0
144,5245,3,3,PAYMENT,0,0,0
144,5245,0,0,DELIVERY,0,0,0
144,5247,5,5,NEW_ORDER,0,0,0
144,5254,7,7,NEW_ORDER,0,0,0
144,5256,2,2,PAYMENT,0,0,0
144,5258,2,2,PAYMENT,0,0,0
144,5259,1,1,PAYMENT,0,0,0
144,5321,2326,2326,ORDER_STATUS,0,0,0
144,5336,2039,2039,ORDER_STATUS,0,0,0
144,5337,1,1,PAYMENT,0,0,0
144,5339,2,2,PAYMENT,0,0,0
144,5341,2,2,PAYMENT,0,0,0
144,5341,0,0,DELIVERY,0,0,0
144,5353,2225,2225,ORDER_STATUS,0,0,0
144,5363,5179,5178,DELIVERY_BG,0,0,0
144,5365,24,24,DELIVERY_BG,0,0,0
144,5366,3,3,PAYMENT,0,0,0
144,5367,14,14,NEW_ORDER,0,0,0
144,5371,6,6,NEW_ORDER,1,0,0
144,5371,4,4,PAYMENT,0,0,0
144,5373,2442,2442,NEW_ORDER,0,0,0
144,5382,9,9,NEW_ORDER,0,0,0
144,5383,12,12,NEW_ORDER,0,0,0
144,5383,1360,1360,DELIVERY_BG,0,0,0
144,5383,1434,1434,NEW_ORDER,1,0,0
144,5386,3,3,NEW_ORDER,0,0,0
144,5386,3,3,PAYMENT,0,0,0
144,5388,5,5,NEW_ORDER,0,0,0
144,5392,10,10,NEW_ORDER,0,0,0
144,5396,10,10,PAYMENT,0,0,0
144,5406,4623,4623,DELIVERY_BG,0,0,0
144,5410,1749,1749,DELIVERY_BG,0,0,0
144,5415,29,29,NEW_ORDER,0,0,0
144,5420,32,32,NEW_ORDER,0,0,0
144,5423,4784,4783,DELIVERY_BG,0,0,0
144,5427,31,31,NEW_ORDER,0,0,0
144,5432,40,40,PAYMENT,0,0,0
144,5433,13,13,PAYMENT,0,0,0
144,5436,30,30,NEW_ORDER,0,0,0
144,5443,33,33,PAYMENT,0,0,0
144,5443,984,984,DELIVERY_BG,0,0,0
144,5450,7,7,PAYMENT,0,0,0
144,5450,17,17,NEW_ORDER,0,0,0
144,5456,41,41,NEW_ORDER,0,0,0
144,5462,39,39,NEW_ORDER,0,0,0
144,5467,23,23,NEW_ORDER,0,0,0
144,5471,9,9,PAYMENT,0,0,0
144,5474,38,38,NEW_ORDER,0,0,0
144,5504,48,48,STOCK_LEVEL,0,0,0
144,5564,97,97,PAYMENT,0,0,0
144,5565,115,115,NEW_ORDER,0,0,0
144,5565,4885,4885,DELIVERY_BG,0,0,0
144,5565,94,94,PAYMENT,0,0,0
144,5566,3233,3233,ORDER_STATUS,0,0,0
144,5595,91,91,PAYMENT,0,0,0
144,5614,49,49,STOCK_LEVEL,0,0,0
144,5616,2,2,PAYMENT,0,0,0
144,5646,82,82,PAYMENT,0,0,0
144,5647,82,82,PAYMENT,0,0,0
144,5649,2,2,PAYMENT,0,0,0
144,5652,3,3,PAYMENT,0,0,0
144,5676,640,640,DELIVERY_BG,0,0,0
144,5680,85,85,PAYMENT,0,0,0
144,5716,242,242,PAYMENT,0,0,0
144,5724,3013,3013,ORDER_STATUS,0,0,0
144,5784,3125,3125,STOCK_LEVEL,0,0,0
144,5801,351,351,NEW_ORDER,0,0,0
144,5820,140,140,PAYMENT,0,0,0
144,5852,236,236,NEW_ORDER,0,0,0
144,5866,2870,2870,ORDER_STATUS,0,0,0
144,5867,2646,2646,ORDER_STATUS,0,0,0
144,5888,322,322,NEW_ORDER,0,0,0
144,5890,1932,1932,DELIVERY_BG,0,0,0
144,5963,97,97,PAYMENT,0,0,0
144,5983,163,163,PAYMENT,0,0,0
144,5986,334,334,NEW_ORDER,0,0,0
144,6065,82,82,PAYMENT,0,0,0
144,6065,389,389,NEW_ORDER,0,0,0
144,6065,175,175,NEW_ORDER,0,0,0
144,6068,2554,2554,STOCK_LEVEL,0,0,0
144,6068,2804,2804,STOCK_LEVEL,0,0,0
144,6069,202,202,NEW_ORDER,0,0,0
144,6069,181,181,NEW_ORDER,0,0,0
144,6070,218,218,PAYMENT,0,0,0
144,6071,347,347,NEW_ORDER,0,0,0
144,6075,10,10,PAYMENT,0,0,0
144,6076,359,359,NEW_ORDER,0,0,0
144,6080,8,8,PAYMENT,0,0,0
144,6086,21,21,ORDER_STATUS,0,0,0
144,6086,0,0,DELIVERY,0,0,0
144,6087,124,124,NEW_ORDER,0,0,0
144,6087,22,22,NEW_ORDER,0,0,0
144,6087,303,303,NEW_ORDER,0,0,0
144,6088,1055,1055,DELIVERY_BG,0,0,0
144,6089,5471,5471,STOCK_LEVEL,0,0,0
144,6089,2105,2105,STOCK_LEVEL,0,0,0
144,6089,3481,3481,STOCK_LEVEL,0,0,0
144,6090,1,1,PAYMENT,0,0,0
144,6090,21,21,NEW_ORDER,0,0,0
144,6090,22,22,NEW_ORDER,0,0,0
144,6090,3,3,PAYMENT,0,0,0
144,6091,290,290,NEW_ORDER,0,0,0
144,6095,26,26,PAYMENT,0,0,0
144,6096,5457,5457,DELIVERY_BG,0,0,0
144,6098,8,8,PAYMENT,0,0,0
144,6100,32,32,NEW_ORDER,0,0,0
144,6107,37,37,NEW_ORDER,0,0,0
144,6110,22,22,NEW_ORDER,0,0,0
144,6117,26,26,PAYMENT,0,0,0
144,6117,28,28,NEW_ORDER,0,0,0
144,6119,32,32,PAYMENT,0,0,0
144,6121,45,45,NEW_ORDER,0,0,0
144,6126,28,28,PAYMENT,0,0,0
144,6127,32,32,NEW_ORDER,0,0,0
144,6127,47,47,NEW_ORDER,0,0,0
144,6127,1,1,PAYMENT,0,0,0
144,6133,6,6,PAYMENT,0,0,0
144,6133,0,0,DELIVERY,0,0,0
144,6133,6,6,PAYMENT,0,0,0
144,6134,14,14,NEW_ORDER,0,0,0
144,6135,39,39,NEW_ORDER,0,0,0
144,6137,27,27,PAYMENT,0,0,0
144,6138,48,48,NEW_ORDER,0,0,0
144,6140,5428,5428,DELIVERY_BG,0,0,0
144,6140,50,50,NEW_ORDER,0,0,0
144,6140,3,3,PAYMENT,0,0,0
144,6140,53,53,PAYMENT,0,0,0
144,6141,41,41,NEW_ORDER,0,0,0
144,6141,24,24,PAYMENT,0,0,0
144,6141,1,1,PAYMENT,0,0,0
144,6143,2,2,PAYMENT,0,0,0
144,6143,5,5,PAYMENT,0,0,0
144,6143,26,26,NEW_ORDER,0,0,0
144,6144,4,4,PAYMENT,0,0,0
144,6144,23,23,PAYMENT,0,0,0
144,6147,1823,1823,DELIVERY_BG,0,0,0
144,6147,7,7,PAYMENT,0,0,0
144,6147,4,4,PAYMENT,0,0,0
144,6147,6,6,PAYMENT,0,0,0
144,6150,3,3,PAYMENT,0,0,0
144,6150,3,3,PAYMENT,0,0,0
144,6151,16,16,PAYMENT,0,0,0
144,6151,1,1,PAYMENT,0,0,0
144,6152,1,1,PAYMENT,0,0,0
144,6156,66,66,PAYMENT,0,0,0
144,6156,22,22,NEW_ORDER,0,0,0
144,6161,72,72,NEW_ORDER,0,0,0
144,6161,17,17,NEW_ORDER,0,0,0
144,6161,9,9,PAYMENT,0,0,0
144,6161,0,0,PAYMENT,0,0,0
144,6162,35,35,NEW_ORDER,0,0,0
144,6163,20,20,PAYMENT,0,0,0
144,6166,10,10,NEW_ORDER,0,0,0
144,6168,6,6,PAYMENT,0,0,0
144,6168,0,0,DELIVERY,0,0,0
144,6168,35,35,DELIVERY_BG,0,0,0
144,6168,0,0,DELIVERY,0,0,0
144,6169,19,19,NEW_ORDER,0,0,0
144,6172,32,32,NEW_ORDER,0,0,0
144,6173,17,17,PAYMENT,0,0,0
144,6174,2300,2300,ORDER_STATUS,0,0,0
144,6174,33,33,PAYMENT,0,0,0
144,6174,27,27,NEW_ORDER,0,0,0
144,6175,6,6,PAYMENT,0,0,0
144,6175,28,28,NEW_ORDER,0,0,0
144,6175,1,1,PAYMENT,0,0,0
144,6177,3,3,PAYMENT,0,0,0
144,6177,4417,4417,DELIVERY_BG,0,0,0
144,6177,11,11,PAYMENT,0,0,0
144,6179,2,2,PAYMENT,0,0,0
144,6187,13,13,PAYMENT,0,0,0
144,6187,25,25,NEW_ORDER,0,0,0
144,6188,24,24,NEW_ORDER,0,0,0
144,6188,16,16,NEW_ORDER,0,0,0
144,6189,1,1,PAYMENT,0,0,0
144,6190,29,29,PAYMENT,0,0,0
144,6190,0,0,PAYMENT,0,0,0
144,6191,47,47,NEW_ORDER,0,0,0
144,6193,6,6,PAYMENT,0,0,0
144,6193,18,18,NEW_ORDER,0,0,0
144,6193,5,5,PAYMENT,0,0,0
144,6193,0,0,DELIVERY,0,0,0
144,6194,15,15,PAYMENT,0,0,0
144,6194,4,4,PAYMENT,0,0,0
144,6199,24,24,NEW_ORDER,0,0,0
144,6199,10,10,ORDER_STATUS,0,0,0
144,6202,8,8,NEW_ORDER,0,0,0
144,6203,10,10,PAYMENT,0,0,0
144,6205,37,37,DELIVERY_BG,0,0,0
144,6205,30,30,NEW_ORDER,0,0,0
144,6207,5704,5703,DELIVERY_BG,0,0,0
144,6208,30,30,NEW_ORDER,0,0,0
144,6208,57,57,NEW_ORDER,0,0,0
144,6208,3,3,PAYMENT,0,0,0
144,6209,32,32,NEW_ORDER,0,0,0
144,6211,3765,3765,DELIVERY_BG,0,0,0
144,6214,6,6,PAYMENT,0,0,0
144,6214,6,6,PAYMENT,0,0,0
144,6214,15,15,PAYMENT,0,0,0
144,6215,1,1,PAYMENT,0,0,0
144,6218,45,45,NEW_ORDER,0,0,0
144,6222,34,34,NEW_ORDER,0,0,0
144,6222,31,31,NEW_ORDER,0,0,0
144,6224,16,16,PAYMENT,0,0,0
144,6227,16,16,PAYMENT,0,0,0
144,6227,13,13,PAYMENT,0,0,0
144,6229,26,26,NEW_ORDER,0,0,0
144,6229,30,30,NEW_ORDER,0,0,0
144,6229,35,35,PAYMENT,0,0,0
144,6230,8,8,NEW_ORDER,0,0,0
144,6231,13,13,NEW_ORDER,0,0,0
144,6232,2,2,PAYMENT,0,0,0
144,6232,0,0,DELIVERY,0,0,0
144,6232,64,64,DELIVERY_BG,0,0,0
144,6233,6,6,PAYMENT,0,0,0
144,6235,21,21,NEW_ORDER,0,0,0
144,6235,0,0,DELIVERY,0,0,0
144,6236,29,29,NEW_ORDER,0,0,0
144,6238,33,33,NEW_ORDER,0,0,0
144,6243,16,16,PAYMENT,0,0,0
144,6243,28,28,NEW_ORDER,0,0,0
144,6243,34,34,NEW_ORDER,0,0,0
144,6246,22,22,NEW_ORDER,0,0,0
144,6248,4659,4659,DELIVERY_BG,0,0,0
144,6248,16,16,DELIVERY_BG,0,0,0
144,6249,11,11,ORDER_STATUS,0,0,0
144,6249,20,20,NEW_ORDER,0,0,0
144,6251,8,8,PAYMENT,0,0,0
